name,candidate_id,age,gender,no_children,emp_card_id
Peggy Williams,926087,35.0,Male,2,
Viola Paulding,927136,30.0,Male,2,
Dorothy Carrington,910541,55.0,Male,1,3409
William Rea,932033,43.0,Male,1,
Francis Dunkan,930229,25.0,Female,0,
Shannon Martin,907913,45.0,Male,1,2015
Tommie Williams,928154,32.0,Female,2,5055
Daniel Jackson,919744,29.0,Female,0,
Haydee Banks,905265,46.0,Male,2,
Patricia Pagel,905412,38.0,Male,,
Terry Castellanos,940472,36.0,Male,,
Sasha Noriega,942436,39.0,Male,1,
Teresa Bell,900997,46.0,Male,,7589
Yolanda Bacon,921142,34.0,Female,0,
James Mongelli,915512,36.0,Male,,
Michael Johnson,904514,38.0,Male,1,
Marie Otwell,939796,30.0,Male,,
Latoya Garner,940676,39.0,Male,1,
Christopher Zuber,913755,47.0,Male,,1355
Nichole Niswander,921596,35.0,Female,0,
Patricia Romanick,930848,31.0,Female,0,
Paula Ray,924684,57.0,Male,1,1666
Ryan Ivey,912866,39.0,Male,2,
Robin Tucker,932723,35.0,Male,1,
Lavinia Turner,929337,36.0,Female,0,
Michael Maddy,921950,29.0,Female,0,
America Placido,933843,47.0,Male,1,
Susan Guerra,938402,46.0,Male,2,5528
Carolyn Beard,906915,66.0,Male,2,6845
Jennie Queen,944096,31.0,Female,0,
Eva Cooley,912331,49.0,Male,0,
Doris Grant,929600,28.0,Female,0,
Raul Ervin,934368,39.0,Female,1,1039
Dolores Peterson,938302,27.0,Female,0,
Donald Foye,913782,50.0,Male,1,7232
John Guzman,903411,45.0,Male,,
James Moore,903190,41.0,Male,2,
Angela Beresford,941958,41.0,Male,2,
Kenneth Rizzio,896951,49.0,Male,1,9263
Jeffrey Lauritzen,920819,33.0,Female,0,
Mark Schwenke,930394,29.0,Female,0,
Ralph Savage,903011,41.0,Male,1,
Christinia Morales,906958,48.0,Male,,2104
Winifred Piatt,900912,54.0,Male,0,1227
Barbara Brooks,940116,40.0,Male,,
Lucille Garza,918700,37.0,Female,1,8503
Donald Leversee,941773,43.0,Male,,
Jude English,908380,52.0,Male,3,245
Michael Hogan,915471,44.0,Male,,
Ida Baker,945235,35.0,Female,0,
Ella Orellana,944911,30.0,Female,0,
Theresa Dailey,929577,34.0,Female,0,
Angela Baldwin,922547,36.0,Female,0,
Edward Mccully,922203,18.0,Female,0,
Roland Barr,922603,34.0,Female,0,
Terry Wilhelmsen,917288,36.0,Female,1,5339
Julius Harris,928929,41.0,Female,0,2004
Joel Clark,923573,45.0,Male,2,2744
Richard Stiles,905520,40.0,Male,1,
Marie Laws,909538,52.0,Male,1,
Gloria Burkette,941074,31.0,Male,,
James Korfhage,914772,37.0,Male,,
Sarah Hoopes,900213,39.0,Male,1,789
Alfonso Knight,932629,43.0,Male,2,
Kenneth Enciso,936081,29.0,Female,0,
Diana Butler,923499,57.0,Male,2,70
Marie Zapata,915698,40.0,Male,2,
Jonathan Sykes,923013,28.0,Female,0,
Tracy Rambo,896577,45.0,Male,2,4739
Daniella Banks,941109,32.0,Male,1,
Kimberly Tracey,913426,55.0,Male,0,6338
Susan Williams,928030,41.0,Female,1,1524
Jason William,906988,46.0,Male,2,2296
Truman Mercer,903476,45.0,Male,2,
James Jones,910669,37.0,Male,2,
Wayne Mason,916330,44.0,Male,1,
Jessica Chancellor,926129,47.0,Male,,
Melissa Rojas,914218,59.0,Male,2,1386
Francis Steele,929812,37.0,Female,0,
Barbara Woolery,932568,35.0,Male,,
Bennett Phillips,932581,39.0,Male,,
Robert Chavez,914969,41.0,Male,3,
Karen Wardlow,906869,48.0,Male,,1519
Sally Webb,945258,28.0,Female,0,
Blanche Almeida,931883,31.0,Female,1,
Emma Gardner,937683,30.0,Female,0,
Kurt Hart,898055,50.0,Male,1,1079
Leo Alvarez,907864,36.0,Male,2,6050
Pauline Litton,913769,60.0,Male,,546
Heather Hicks,923440,48.0,Male,1,9948
Becky More,917010,53.0,Female,1,117
Louise Sharp,923707,52.0,Male,,1623
Irene Smith,920679,28.0,Female,2,
Michael Paiva,897908,49.0,Male,2,127
Billy Jones,918820,49.0,Female,,7715
Isabel Starbuck,942873,28.0,Female,0,
Marjorie Sanchez,940794,44.0,Male,2,
Hector Ginsberg,923386,44.0,Male,1,
Alma Wiley,922364,26.0,Female,0,
Jamie Ridder,934386,38.0,Female,2,7758
Herman Jenkins,926044,39.0,Male,1,
Delores Highland,922727,34.0,Female,0,
Paul Hobbs,897054,43.0,Male,1,1013
Diane Gonzalez,910435,49.0,Male,2,1443
Thomas Ware,938051,31.0,Female,0,
Jo Darden,928093,40.0,Female,,8409
Elsie Flesher,920930,34.0,Female,0,
Shannon Stoneburner,905747,40.0,Female,1,5154
Harold Leonard,904392,38.0,Male,,
Benjamin Lewis,903552,41.0,Male,,
Barbara Lepe,910536,49.0,Male,,6553
John Hoang,908054,50.0,Male,2,2083
Sandra Boswell,898440,48.0,Male,2,4304
Roy Owen,934462,38.0,Female,1,7580
Jonathan Ward,905942,51.0,Female,0,852
Merna Freels,911085,45.0,Male,,
Stephanie Reiser,928863,51.0,Female,2,4336
Milton Crepeau,944868,31.0,Female,0,
Grady Harris,927013,45.0,Male,,
Michael Paul,904960,43.0,Male,3,
William Peterson,931714,30.0,Female,1,
Christiana Ditto,932284,48.0,Male,,3347
Quentin Jara,938596,46.0,Male,2,7120
Alberta Gregory,918254,37.0,Female,,7596
Devin Shaw,913978,42.0,Male,,4774
Judy Shepherd,905364,49.0,Male,0,
Viola Robertson,927975,36.0,Female,2,8308
Margaret Bertran,901406,55.0,Male,2,8375
Carl Brooks,906681,26.0,Female,0,
Brian Alvarez,938330,23.0,Female,0,
Lessie Edsall,918565,36.0,Female,1,557
Jackson Cortez,914914,47.0,Male,1,
Ruth Mowatt,924780,41.0,Male,0,
Henry Henley,897508,54.0,Male,1,516
Sharon Salisbury,903184,47.0,Male,1,
Alicia Adkins,930353,32.0,Female,0,
Patrick Stephens,925408,41.0,Male,2,
Jeremy Dixon,926812,38.0,Male,1,
Holly Buckmaster,906736,55.0,Male,1,5570
Connie Collette,903513,44.0,Male,0,
Melissa Gjertsen,912989,42.0,Female,,1634
Patrick Moore,899568,55.0,Male,,6454
Wendy Byers,923484,51.0,Male,1,563
Sandy Bigham,939873,37.0,Male,0,
Erika Gonzalez,925317,33.0,Male,0,
Carlos Niss,930517,22.0,Female,1,
Tonya Nilson,901324,51.0,Male,3,9284
Barbara Heling,926533,32.0,Male,1,
Valerie Eaves,923069,34.0,Female,0,
Julia Poulos,902377,43.0,Male,1,
Modesto Pogue,939866,35.0,Male,2,
Nanette Quintana,938150,29.0,Female,0,
Daniel Gonzalez,944902,27.0,Female,0,
John Langley,927225,40.0,Male,2,
Jan Ochoa,922650,30.0,Female,0,
Peter Wilson,903723,44.0,Male,1,
Wilma Frisbie,920232,30.0,Female,0,
Ernesto Smith,927477,39.0,Male,,
Keshia Leite,931633,33.0,Female,0,
Jerry Nielsen,925658,47.0,Male,2,
Debra Jones,915268,39.0,Male,,
Pamela Rosa,906432,41.0,Female,,6825
Margaret Bakshi,917771,40.0,Female,,3886
Henry Luke,932710,42.0,Male,2,
Nga Rivas,904109,44.0,Male,1,
Alexander Fackrell,898282,49.0,Male,,3417
Margaret Hurtado,904448,43.0,Male,,
Dale Gill,906084,45.0,Female,2,8169
Yvonne Hayes,912790,31.0,Male,1,
Esperanza Allen,897137,51.0,Male,1,4551
David Chenault,908036,59.0,Male,3,84
Cecil Mullin,908392,43.0,Male,1,397
Miriam Belcher,904199,43.0,Male,1,
Rita Beauchamp,901960,49.0,Male,2,4057
Carmen Smith,903713,38.0,Male,2,
Zachary Leighton,925569,36.0,Male,1,
Yvonne Bowl,919298,29.0,Female,0,
Maria Coates,944984,31.0,Female,0,
Willian Pavick,934480,39.0,Female,,8851
Robert Whapham,931995,48.0,Male,1,4361
William Mcconnell,905786,35.0,Female,1,1919
Dorothy Evans,901012,55.0,Male,2,
Jeremy Villasenor,933471,44.0,Male,,
Randall Godfrey,918427,48.0,Female,1,1898
Juanita French,927843,48.0,Male,,
Sandra Kasper,910863,40.0,Male,2,
Harry Jones,904241,42.0,Male,1,
David Wilson,907446,54.0,Male,2,2431
Richard Bell,936571,29.0,Female,0,
Clara Shumaker,900244,46.0,Male,2,7754
Eleanor Constantini,921857,30.0,Female,0,
Robert Tregre,900951,49.0,Male,1,222
Myrta Lemon,921086,28.0,Female,0,
Robert Watson,902256,42.0,Male,1,
Phyliss Gillis,924063,58.0,Male,,4840
Inez Coulter,917926,38.0,Female,2,9660
Cecil King,908037,49.0,Male,1,7289
Dick Propheter,925837,44.0,Male,2,
Ariel Kraft,907485,57.0,Male,1,4040
Melanie Garcia,945417,27.0,Female,0,
Doris Fewell,921171,21.0,Female,0,
Bertha Oslund,907147,47.0,Male,,
Kevin Beggs,900032,57.0,Male,1,
Michael Derider,923018,30.0,Female,0,
Pat Ludwig,941070,38.0,Male,1,
Robert Rogers,914076,39.0,Male,2,8884
Susan West,918912,38.0,Female,1,7225
Angela Ryan,945154,28.0,Female,0,
Jennifer Beasley,939829,42.0,Male,0,
Tamika Howard,923683,46.0,Male,3,5693
Joseph Simmons,920800,30.0,Female,0,
Jessie Kim,915407,43.0,Male,,
James Young,912799,44.0,Male,,
Jennifer Reinhard,902651,42.0,Male,1,
Geraldine Lopez,901966,52.0,Male,1,7409
Donna Archie,936267,33.0,Female,0,
Theodore Stevens,910455,55.0,Male,2,4728
Susan Kirk,920160,33.0,Female,0,
Joseph Weber,934740,34.0,Female,1,9738
Justin Stephenson,903261,38.0,Male,2,
Matthew Campbell,901726,53.0,Male,1,2455
Eileen Beaudette,933366,40.0,Male,,
John Moore,902482,48.0,Male,,
Spencer Campos,937959,33.0,Female,0,
Barry Mccollum,919342,20.0,Female,0,
Leticia Dettinger,943823,34.0,Female,0,
Theodora Wiggins,917257,41.0,Female,,847
Mary Harvey,900819,43.0,Male,2,4737
Charlie Koenig,898795,51.0,Male,,1370
Johnny Kelly,913880,47.0,Male,1,9283
Floyd Howard,901235,52.0,Male,1,1212
Jeanne Hey,940380,45.0,Male,2,
Charlie Cooper,939814,36.0,Male,2,
Phyllis Malone,906507,42.0,Female,3,7493
Joyce Giraldo,898863,47.0,Male,1,8328
Ivy Washington,901753,41.0,Male,,6564
Annie Edwards,899973,48.0,Male,2,1642
Christopher Gilmer,900330,47.0,Male,,
Thomas Pelletier,904727,26.0,Male,1,
Rebecca Garren,942105,31.0,Male,2,
Clay Castro,911998,32.0,Male,1,
Cheryl Ramsey,904546,34.0,Male,1,
Joyce Berganza,925910,33.0,Male,1,
Ernest Keshishian,900299,48.0,Male,0,622
Brian Nugent,942789,40.0,Female,0,
Levi Thompson,908073,53.0,Male,1,7456
David Gaitan,945201,35.0,Female,0,
Melvin Bunting,924416,55.0,Male,2,2910
Stephen Dabbs,945381,30.0,Female,2,
Cora Hay,905219,36.0,Male,,
Nathan Diss,927519,32.0,Male,1,
Ann Tanner,901852,47.0,Male,2,
Ebony Martinez,938172,26.0,Female,0,
Bryan Members,938662,43.0,Male,2,
Lauren Moore,940937,46.0,Male,1,
Leonard Mark,905881,35.0,Female,,7350
Frances Haworth,941830,37.0,Male,,
Adam Phillips,917091,35.0,Female,2,4062
Richard Crabtree,943517,30.0,Female,0,
Kurt Moran,921935,20.0,Female,2,
Sandra Gonzales,912963,39.0,Female,2,7958
Carol Dougherty,914882,35.0,Male,2,
Barbara Gregory,943459,39.0,Female,0,
Gregory Moreno,899700,50.0,Male,,5283
Cynthia Scovel,939404,42.0,Male,0,
Trudy Grillo,926739,47.0,Male,0,
Karl Zenon,933322,33.0,Male,1,
Michael Moore,897743,50.0,Male,2,8695
Roxie Broussard,935206,21.0,Female,0,
Linda Daffron,924260,44.0,Male,1,4400
Tony Reyes,927004,46.0,Male,1,
Joseph Mccarthy,912590,37.0,Male,0,
Ronald Babers,909051,61.0,Male,3,6267
Gabrielle Thomas,909560,46.0,Male,1,2175
John Mckelvy,929534,31.0,Female,0,
Helen Romansky,912478,39.0,Male,2,
Gregory Turner,938521,51.0,Male,1,1110
Jennifer Laney,919475,28.0,Female,0,
Anita Castellanos,946027,32.0,Female,1,
Ronald Geiger,897564,43.0,Male,,2523
Michael Smith,942533,37.0,Female,2,9580
Kimberly Merrell,922760,29.0,Female,2,
Joseph Johnson,924409,49.0,Male,2,7599
Aaron Holt,899050,53.0,Male,2,8363
Chad Mejia,930106,23.0,Female,0,
Bernadette Salgado,943490,36.0,Female,,
William Franklin,899346,48.0,Male,1,2010
Stephen Washington,900216,41.0,Male,1,9754
Elizabeth Mccall,911301,36.0,Male,1,
Whitney Bosma,939964,40.0,Male,2,
Susie Pearcy,912360,43.0,Male,1,
Eric Turner,907327,52.0,Male,2,1925
Donna Carraway,937032,22.0,Female,0,
Adrien Griggs,944744,32.0,Female,0,
Scott Mathews,900872,54.0,Male,1,8875
Joshua Burke,942029,32.0,Male,2,
Malcolm Schroth,923181,28.0,Female,0,
William Phillips,926647,39.0,Male,1,
Wilbur Bird,934598,36.0,Female,2,6953
John Burke,926286,36.0,Male,2,
Kimberly Briones,924144,55.0,Male,2,4522
Wilhelmina Whiteside,929606,23.0,Female,0,
Mary Miller,910343,47.0,Male,2,5616
Neal Rooks,943704,30.0,Female,0,
Jean Quelette,912730,43.0,Male,2,
James Magan,898736,46.0,Male,2,
Karl Klein,940012,38.0,Male,,
Agnes Zuidema,910621,38.0,Male,,
Roselee Peterson,906545,33.0,Female,0,
Lucy Taylor,943967,20.0,Female,0,
Michael Hubbert,900841,49.0,Male,2,
Joyce Sims,897423,52.0,Male,1,6347
Isabel Orahood,920068,33.0,Female,0,
Nanette Vogel,914389,55.0,Male,1,3074
John Canaday,909633,54.0,Male,1,
Ola Kehoe,920736,30.0,Female,0,
James Murry,945931,29.0,Female,0,
Richard Sampere,941034,35.0,Male,,
Royce Honor,929462,33.0,Female,0,
Mary Gant,939807,38.0,Male,1,
Elmer Casey,905685,36.0,Female,2,2420
James Poole,941582,40.0,Male,1,
Bruce Fulton,916666,31.0,Male,1,
Daniel Kirley,936073,29.0,Female,0,
Gloria Vankirk,900958,53.0,Male,,8438
Debra Schneider,901124,51.0,Male,2,5708
Armando Cullars,945177,35.0,Female,0,
Marjorie Bergin,932363,51.0,Male,,7131
Mary Odonnell,921904,29.0,Female,0,
Luis Schlick,923811,50.0,Male,1,5865
Linda Wampler,937653,25.0,Female,0,
Homer Carter,914626,45.0,Male,,
Cindy Boday,928865,42.0,Female,1,8300
Mayra Baldwin,914016,63.0,Male,1,2435
Sharan Castro,909788,51.0,Male,1,135
Betty Anderson,896762,56.0,Male,,6331
Cynthia Mellow,910011,47.0,Male,2,2854
Dorothy Parry,905471,40.0,Male,2,
Thurman Silva,899092,49.0,Male,2,9983
Mary Canpos,898073,52.0,Male,2,4473
Royce Brown,907582,54.0,Male,,9088
Ken Oliver,902011,59.0,Male,1,4737
Carla Beyer,898845,43.0,Male,2,8120
Shawn Petrella,928514,35.0,Female,0,6199
Joshua Brown,915170,36.0,Male,1,
Maria Gober,913799,50.0,Male,1,3353
Lisa Nichols,904215,48.0,Male,2,
Melissa Michell,908733,52.0,Male,2,5876
Vivian Szymanski,920292,34.0,Female,0,
Earl Best,929711,19.0,Female,1,
Cecelia Juarez,931180,25.0,Female,2,
Victor Lazor,903601,39.0,Male,,
Robert Case,915777,38.0,Male,2,
Corey Gomez,898437,38.0,Male,1,
Helen Napier,944889,27.0,Female,0,
Raymond Mooney,925079,39.0,Male,,
Andre Laboy,918437,33.0,Female,2,1212
Kristy Gonzalez,943078,28.0,Female,0,
Arthur Walker,907346,46.0,Male,2,5673
Lauren Stephenson,943280,29.0,Female,0,
Linda Williams,910404,50.0,Male,1,4972
Alice Galvan,896715,47.0,Male,,7140
Dwight Meade,910041,56.0,Male,1,3539
Toni Young,928778,48.0,Female,1,452
Ruth Jones,910542,46.0,Male,2,2011
David Clem,921732,31.0,Female,0,
Mary Manley,914725,44.0,Male,1,
William Golston,913132,20.0,Female,0,
David Roderick,909926,51.0,Male,1,5962
David Fiscus,918126,48.0,Female,2,2703
Mariana Barnett,914965,47.0,Male,3,
Joann Croteau,937258,30.0,Female,0,
Tina Knopp,944756,29.0,Female,0,
Charles Snyder,922004,28.0,Female,0,
Glenn Bridgeman,915681,42.0,Male,1,
Jasmine Stonebraker,927808,40.0,Male,1,
Judy Williams,924811,39.0,Male,,
Jean Cole,905788,42.0,Female,1,7597
Marcy Rottenberg,913031,35.0,Female,0,701
Ralph Ogg,900727,48.0,Male,2,338
Charles Pound,918896,31.0,Female,2,5954
Calvin Nichols,945106,28.0,Female,0,
Douglas Schmidt,903640,32.0,Male,2,
Thomas Greco,910675,47.0,Male,0,
Barbara Borders,938427,55.0,Male,,5471
Laura Flores,900945,49.0,Male,2,2237
Mattie Rhodes,928837,48.0,Female,1,3123
Jean Finkenbinder,922416,29.0,Female,0,
Shirley Rowe,906248,42.0,Female,1,8723
Kelli Oberlander,944518,37.0,Female,0,
Steven Covarrubias,921216,36.0,Female,0,
James Stuart,932129,52.0,Male,2,
Paul Rojas,915299,36.0,Male,1,
William Doyle,914890,42.0,Male,1,
Robert Kelley,941073,44.0,Male,2,
Eric Fore,907676,46.0,Male,2,6772
Virginia Robichaux,930330,28.0,Female,0,
Pearline Spikes,928064,44.0,Female,2,7351
John Hayes,911487,40.0,Male,2,
Stephen Valone,924589,61.0,Male,1,3640
Erica Isaacson,918449,46.0,Female,1,7882
Freddie Scott,906448,33.0,Female,1,8114
Gregory Clarke,925724,40.0,Male,,
Warren Burris,906952,50.0,Male,,1323
Theresa Pahulu,908349,49.0,Male,,1594
Jim Canaday,905583,47.0,Female,3,5488
Mary Corbeil,927197,46.0,Male,2,
John Schneider,939831,34.0,Male,2,
Lee Young,907681,48.0,Male,3,9312
Eugene Leon,901641,43.0,Male,1,3088
Shannon Lydick,905278,42.0,Male,2,
Steven Ponce,930604,28.0,Female,0,
Patricia Lind,896816,54.0,Male,2,5824
Miriam Kilgore,918741,39.0,Female,2,8152
Clifford Duck,896545,39.0,Male,,575
Charles Polson,913526,51.0,Male,2,7404
Frederick Macduff,926239,45.0,Male,2,
Jeanette Clark,907383,60.0,Male,2,2900
Kelly Bradwell,918365,33.0,Female,2,8852
Edward Smith,926928,46.0,Male,1,
Tim Bui,898675,58.0,Male,1,2123
Pattie Jackson,920613,31.0,Female,0,
Lore Pickett,942504,39.0,Female,,8849
Vickie Morris,915090,45.0,Male,2,
Thomas Burnett,933192,41.0,Male,2,
Sandra Wood,937510,18.0,Female,0,
Thomas Baker,905612,31.0,Female,1,4055
Doris Young,913667,49.0,Male,1,3333
Esther Gowins,936330,33.0,Female,0,
Nancy Zirkle,914233,54.0,Male,2,6054
Patricia Parks,916574,38.0,Male,1,
Wayne Byler,927845,43.0,Male,1,
David Bradley,932495,42.0,Male,,490
Kenneth Cancro,927383,39.0,Male,1,
Clarence Porter,916856,37.0,Female,,4575
Andrew Vargas,941146,42.0,Male,,
Michael Hoffman,910261,56.0,Male,2,8324
Keith Andrews,918097,42.0,Female,2,8358
Virginia Odell,898346,50.0,Male,0,149
Awilda Christy,942718,38.0,Female,1,981
Lisa Wilcher,941650,42.0,Male,,
Shirley Rankin,932877,33.0,Male,2,
Elizabeth Salley,923115,28.0,Female,0,
Patricia Smith,928611,32.0,Female,2,69
Dora Quinn,937674,24.0,Female,0,
Henry Martinez,926125,42.0,Male,2,
Dianne Willis,933450,42.0,Male,2,
Diana Dimmick,913583,52.0,Male,1,1596
Juan Clark,940407,38.0,Male,2,
Jorge Peters,924100,57.0,Male,1,219
Stanley Payton,930494,23.0,Female,0,
Tyler Battey,934217,36.0,Female,,2803
Mark Weeks,914646,47.0,Male,2,
Jeanette Myers,916560,33.0,Male,,
Eugenie Surbaugh,937485,32.0,Female,0,
Anthony Martinez,897993,48.0,Male,0,5852
Gabriel Mishou,933133,36.0,Male,1,
Antonio Cain,921334,24.0,Female,0,
Daniel Britt,911107,39.0,Male,2,
Lori Glenn,913671,48.0,Male,2,
Lisa Lastufka,927793,39.0,Male,1,
Judith Freeman,923473,40.0,Male,2,5889
Robert Stiles,924338,58.0,Male,1,8965
Christopher Hodnett,907507,56.0,Male,2,6856
Maxine Palmer,937008,32.0,Female,0,
Leeann Otto,899066,45.0,Male,2,6564
Theresa Glud,927761,40.0,Male,,
Karen Mann,897402,56.0,Male,1,
Jean Mawyer,929838,31.0,Female,0,
Edward Depalma,916183,45.0,Male,1,
Keith Cortes,941857,49.0,Male,1,
Charlotte Fetterman,937294,28.0,Female,0,
Charles Burton,909898,56.0,Male,1,4976
Nicholas Hausner,897686,51.0,Male,,2775
Jimmy Mcallister,913891,48.0,Male,2,2658
Jean Young,942652,33.0,Female,2,6644
Delores Burkhalter,916953,43.0,Female,2,7505
Jane Stieger,914836,42.0,Male,1,
Suzanne Roberts,931443,40.0,Female,0,
Pat Lozano,923019,36.0,Female,0,
Jennifer Morton,921968,37.0,Female,0,
Shirley Bennett,945178,34.0,Female,0,
William Smith,938565,56.0,Male,0,6065
Francisco Mart,897384,41.0,Male,,
Melissa Davis,905286,38.0,Male,1,
Kay Ortega,902749,44.0,Male,1,
Rebecca Almeida,933894,44.0,Male,2,
Wanita Segura,921302,26.0,Female,0,
John Jones,907525,57.0,Male,2,1765
Robert Wise,931249,27.0,Female,2,
Karen Chapman,939826,43.0,Male,1,
Nathan Matthews,900846,49.0,Male,1,
Carla Livingston,903319,41.0,Male,1,
Joel Welch,909279,43.0,Male,2,
James Wien,934893,29.0,Female,1,5101
Edna Martinez,915468,43.0,Male,,
Carl Wingo,945161,35.0,Female,0,
Paul Dequattro,943051,23.0,Female,2,
Beulah Pena,930706,28.0,Female,0,
Michelle Gallion,913893,58.0,Male,0,8240
Richard Allen,925690,36.0,Male,,
Alan Larose,903196,41.0,Male,2,
Carl Woods,943841,31.0,Female,0,
Samuel Dare,930776,26.0,Female,0,
Maxine Hensley,903204,32.0,Male,1,
Adrian Bellas,912962,39.0,Female,1,3447
Jennifer Mohr,937827,23.0,Female,0,
Alex Hollandsworth,938242,35.0,Female,0,
Earl Stroup,933915,34.0,Male,,
Curtis Graves,914839,42.0,Male,2,
Bernard Castaneda,934984,36.0,Female,1,4532
Michael Thompson,898475,53.0,Male,4,202
Gloria Williams,917271,39.0,Female,1,6200
Jeffrey Soto,922232,19.0,Female,0,
Wanda Smith,903496,43.0,Male,2,
Jeffery Jean,940057,35.0,Male,2,
Natalie Sastre,898610,48.0,Male,2,9430
James Yoder,907438,49.0,Male,2,5227
Sam Beatty,941851,45.0,Male,1,
Tracy Cross,896738,52.0,Male,2,415
Jose Hanson,914696,43.0,Male,1,
Aida Wilde,942382,46.0,Male,2,
Donna Henriksen,911152,35.0,Male,2,
Sally Jones,938901,29.0,Male,,
Ryan Mccartney,921470,28.0,Female,0,
Michael Koetje,934151,41.0,Female,2,1901
Brigitte Hykes,931251,27.0,Female,0,
Dennis Clark,934192,52.0,Female,1,5286
Diane Gardenhire,936215,26.0,Female,0,
Ronald Fannin,911503,41.0,Male,2,
Joshua Pineda,936059,32.0,Female,0,
Altagracia Pegues,913123,30.0,Female,0,
Christopher Hester,940527,36.0,Male,2,
Carlton Earle,916961,45.0,Female,3,7065
Madge Stonis,933067,43.0,Male,,
Anna Strong,914977,41.0,Male,2,
Charles Neumeyer,900944,40.0,Male,1,4871
Beverly Washington,935616,30.0,Female,1,
Arnetta Jones,925181,45.0,Male,1,
Daniel Ulrich,903868,49.0,Male,1,
Dolores Cheung,927657,44.0,Male,,
Anthony Wertheimer,910735,48.0,Male,1,
Daryl Carroll,896770,47.0,Male,2,9912
Charles Platter,924831,41.0,Male,2,
Alexis Schroeder,937453,37.0,Female,0,
Martin Brannon,900431,55.0,Male,,7183
Brittany Mckenzie,933418,34.0,Male,,
Corrine Wyman,927161,40.0,Male,1,
Gregory Godbold,943794,28.0,Female,0,
Charissa Hoffman,914433,36.0,Male,2,6664
Thomas Hanrahan,934618,35.0,Female,,8999
Roy Swartz,902681,45.0,Male,2,
Lee Huitink,913771,59.0,Male,1,9321
Linda Mattingly,944206,19.0,Female,0,
Samantha Knox,921641,34.0,Female,0,
Cynthia Muniz,919600,32.0,Female,0,
Taylor Smith,936716,20.0,Female,0,
Fredrick Bullock,931473,37.0,Female,0,
Mary Arias,927644,39.0,Male,2,
Jimmy Blue,917353,35.0,Female,2,1464
Carolyn Williams,913199,52.0,Male,,8004
Tamera Ingram,940848,36.0,Male,2,
Cynthia Foster,908933,52.0,Male,3,2912
Noel Nichols,932205,44.0,Male,1,4489
Bobby Stewart,908232,53.0,Male,2,75
Michelle Stoner,935048,41.0,Female,2,9270
Troy Schaffer,918023,32.0,Female,1,8845
Nancy Jordan,928752,38.0,Female,1,9035
Willie Waddle,904336,33.0,Male,1,
Willie Schwartz,933381,27.0,Male,2,
Catherine Hamel,911593,39.0,Male,2,
Lili Ellis,931289,32.0,Female,0,
